variant,model,checkpoint,samples,accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,dice_all,iou_all,dice_lesion,iou_lesion,mask_threshold,area_threshold
raw,mk_mnet,/content/drive/MyDrive/Master/LTAINC/lightweight-medical-model/outputs/busi/mk_mnet/img_224/width_0.5/oversample_0/lambda_0.8/lr_0.0003/weight_decay_0.0001/patience_10/best_model.pt,120,0.7916666666666666,0.7581834666233643,0.7776000947642738,0.7668997668997668,0.9150268973503186,0.6916783014611964,0.6157210733151235,0.7676908668304674,0.6756214993806822,0.5,
refined,mk_mnet,/content/drive/MyDrive/Master/LTAINC/lightweight-medical-model/outputs/busi/mk_mnet/img_224/width_0.5/oversample_0/lambda_0.8/lr_0.0003/weight_decay_0.0001/patience_10/best_model.pt,120,0.7916666666666666,0.7594134897360704,0.7884979862591802,0.7716004251899095,0.9150268973503186,0.7384470331893501,0.6681809958254575,0.7233701411910702,0.6381991868105945,0.5,0.005
