variant,model,checkpoint,samples,accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,dice_all,iou_all,dice_lesion,iou_lesion,mask_threshold,area_threshold
raw,r_cbam_mnet,/content/drive/MyDrive/Master/LTAINC/lightweight-medical-model/outputs/busi/r_cbam_mnet/img_224/oversample_0/lambda_0.8/lr_0.0003/weight_decay_0.0001/patience_10/best_model.pt,120,0.7833333333333333,0.7650604122245914,0.7835524757166548,0.7712163818588218,0.9224625895828403,0.7254750409884063,0.6538826833742236,0.7581515592695661,0.6713729439796475,0.5,
refined,r_cbam_mnet,/content/drive/MyDrive/Master/LTAINC/lightweight-medical-model/outputs/busi/r_cbam_mnet/img_224/oversample_0/lambda_0.8/lr_0.0003/weight_decay_0.0001/patience_10/best_model.pt,120,0.7833333333333333,0.7643345572584078,0.8053482587064676,0.7757088023461423,0.9224625895828403,0.7677939989046226,0.7018983907081399,0.7185381804904517,0.6386647160098665,0.5,0.005
