variant,model,class,precision,recall,sensitivity,specificity,f1,auc,support,dice,iou
raw,mednet,benign,0.875,0.835820895522388,0.835820895522388,0.8490566037735849,0.8549618320610687,0.9332582371163053,67,,
raw,mednet,malignant,0.75,0.75,0.75,0.9090909090909091,0.75,0.92578125,32,,
raw,mednet,normal,0.75,0.8571428571428571,0.8571428571428571,0.9393939393939394,0.7999999999999999,0.9475709475709475,21,,
